id,type,model,status,lost_by,date,nearest_location,geo,unit,tags
30508,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2024-10-04,"Semenivka, Pokrovsk raion",,,"Turretless, Cope cage"
30509,Infantry fighting vehicles,MT-LBu,Destroyed,Russia,2024-10-04,"Semenivka, Pokrovsk raion",,,Cope cage
30510,Drones,Supercam S350 reconnaissance UAV,Destroyed,Russia,2024-10-06,,,,
30511,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2024-09-26,"Zhuravlevka, Belgorod raion","50.332361,36.323722",,"Turretless, Shattered, Cope cage, Jammer"
30513,Infantry fighting vehicles,BMP-1 or 2,Destroyed,Russia,2024-10-06,"Zhuravlevka, Belgorod raion","50.307791,36.303140",,"Turretless, Cope cage"
30515,Infantry fighting vehicles,BMP-1AM 675-sb3KDZ,Abandoned,Russia,2024-10-08,"Hostre, Pokrovsk raion","47.9952,37.39298",,"Cope cage, Damaged"
30516,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2022-08-05,"Velyka Novosilka, Volnovakha raion","47.81842,36.92151",,Z
30517,Infantry fighting vehicles,MT-LBVM(K),Destroyed,Russia,2022-12-15,"Dolyna, Kramatorsk raion","49.001212,37.411559",,
30518,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2024-09-12,"Hostre, Pokrovsk raion","47.994472,37.421116",,
30520,Tanks,T-80BV,Destroyed,Russia,2024-10-06,"Kostiantynivka, Pokrovsk raion","47.877287,37.419299",,"Z, Mine plow/roller, Cope cage, Jammer, Additional armour"
30521,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,Russia,2024-10-08,"Zalizne, Bakhmut raion","48.36125,37.861361",,Turretless
30522,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2024-10-07,"Selydove, Pokrovsk raion",,,Cope cage
30523,Infantry fighting vehicles,MT-LB,Abandoned,Russia,2024-10-07,Kharkiv oblast,,,"Cope cage, Damaged"
30524,Transport,KamAZ 6x6,Destroyed,Russia,2024-10-07,Kharkiv oblast,,,
30525,Tanks,T-80BV,Destroyed,Russia,2024-10-03,"Ustinka, Belgorod raion","50.3117242,36.440664",,Cope cage
30526,Transport,Ural-4320,Destroyed,Russia,2024-10-07,"Krasne, Kharkiv raion","50.302225,36.443333",,Cope cage
30528,Transport,Ural-4320,Destroyed,Russia,2024-07-14,Kherson oblast,,70th Motor Rifle Division,KUNG
30530,Self-propelled artillery,203mm 2S7(M) 'Pion'/'Malka',Destroyed,Russia,2024-10-07,"Lysychansk, Sievierodonetsk raion","48.849639,38.436639",,
30531,Transport,KamAZ 6x6,Destroyed,Russia,2024-10-07,"Lysychansk, Sievierodonetsk raion","48.849639,38.436639",,Shattered
30532,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2024-10-05,"Kalinina, Glushkovo raion","51.29646,34.48406",,
30539,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2024-10-07,"Prechystivka, Volnovakha raion","47.780528,37.084611",,Cope cage
30542,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2024-10-03,"Glushkovo, Glushkovo raion","51.298252,34.608866",,
30549,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2024-10-02,"Kobylki, Glushkovo raion","51.290288,34.660205",,Flipped
30552,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2024-09-11,"Lyubimovka, Korenevo raion","51.305611,34.997",,Cope cage
30553,Infantry fighting vehicles,BMD-4M,Destroyed,Russia,2024-09-11,"Lyubimovka, Korenevo raion","51.312528,35.004222",,"Turretless, Cope cage"
30555,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2024-10-09,Sumy oblast,,,
30556,Infantry mobility vehicles,Remdiesel Z-STS 'Akhmat',Destroyed,Russia,2024-11-08,"Zhuravli, Korenevo raion","51.416730,35.125360",,Jammer
30559,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2024-10-10,"Vuhledar, Volnovakha raion","47.83046,37.26807",,"V, Cope cage, Additional armour"
30560,Infantry fighting vehicles,BTR-82A(M),Abandoned,Russia,2024-09-06,"Mykhailivka (Novohrodivka hromada), Pokrovsk raion","48.14743,37.34158",,Damaged
30562,"Radars, jammers",Antenna vehicle (for 51U6 'Kasta-2E1' surveillance radar),Destroyed,Russia,2024-10-08,"Chornukhyne, Alchevsk raion","48.30544,38.49654",,
30563,"Command posts, communication",Command post (for 51U6 'Kasta-2E1' surveillance radar),Destroyed,Russia,2024-10-08,"Chornukhyne, Alchevsk raion","48.30544,38.49654",,KUNG
30565,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2024-10-08,"Semenivka, Pokrovsk raion","48.18258,37.62762",,Cope cage
30566,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2024-10-08,"Prechystivka, Volnovakha raion","47.781833,37.059833",,Cope cage
30567,Infantry fighting vehicles,BTR-70,Destroyed,Russia,2024-10-08,"Vodiane, Volnovakha raion","47.82676,37.32475",,"Cope cage, Additional armour"
30568,Transport,MAZ-531605 tanker,Destroyed,Russia,2024-09-25,,,,Cope cage
30569,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2024-10-08,"Prechystivka, Volnovakha raion","47.7824,37.05571",,Cope cage
30571,Self-propelled artillery,152mm 2S5 'Giatsint-S',Destroyed,Russia,2024-09-28,"Avdiivka, Pokrovsk raion","48.116575,37.809116",,Cope cage
30572,Tanks,T-62MV,Destroyed,Russia,2024-10-02,"Urozhaine, Volnovakha raion",,,"Mine plow/roller, Cope cage"
30573,Infantry fighting vehicles,Wheeled BTR *,Destroyed,Russia,2024-10-08,"Vodiane, Volnovakha raion","47.82058,37.32989",,Cope cage
30576,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2024-10-08,Kharkiv oblast,,,Turretless
30577,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,2024-05-26,"Berdychi, Pokrovsk raion",,,"Turretless, Shattered"
30578,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-03-31,"Novomykhailivka, Pokrovsk raion","47.86169,37.49184",,Expanded cabin
30580,Infantry fighting vehicles,BMP-1 or 2,Destroyed,Russia,2024-01-09,"Novomykhailivka, Pokrovsk raion","47.8583264,37.5167984",,"Turretless, Shattered, Flipped"
30581,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,2024-02-29,"Novomykhailivka, Pokrovsk raion",,,Shattered
30589,Tanks,Unknown tank,Destroyed,Russia,2024-01-18,"Novomykhailivka, Pokrovsk raion","47.884969,37.531228",,
30591,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-05-24,"Spirne, Bakhmut raion","48.793333,38.279583",,Cope cage
30593,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2024-10-07,,,,
30594,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Abandoned,Russia,2024-10-09,Donetsk oblast,,,Cope cage
30595,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,2024-10-09,Donetsk oblast,,,"Turretless, Cope cage"
30596,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,2024-10-09,Donetsk oblast,,,"Turretless, Cope cage"
30598,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2024-10-09,"Strilecha, Kharkiv raion","50.31312,36.41566",,Cope cage
30599,Infantry fighting vehicles,BMP-1(P),Abandoned,Russia,2024-10-09,"Terny, Kramatorsk raion","49.111,38.035361",,"Cope cage, Damaged, Additional armour, Removed turret"
30600,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2024-10-09,"Terny, Kramatorsk raion","49.111194,38.032889",,
30604,Transport,KamAZ 6x6,Destroyed,Russia,2024-10-05,,,,Cope cage
30610,Anti-aircraft systems,Ural-4320 with S-60 AA gun,Destroyed,Russia,2024-10-07,Kharkiv oblast,,,
30612,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,Russia,2024-10-05,"Novoselivka Persha, Pokrovsk raion","48.200639,37.537833",,"Turretless, Shattered"
30613,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-01-09,"Novomykhailivka, Pokrovsk raion","47.85809581,37.52123749",,
30615,Towed artillery,152mm 2A36 'Giatsint-B' field gun,Destroyed,Russia,2024-09-16,Kherson oblast,,,
30616,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2024-10-09,"Vodiane, Volnovakha raion",,,Cope cage
30617,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-04-08,"Donetsk, Donetsk raion",,,Z
30618,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-01-09,"Novomykhailivka, Pokrovsk raion","47.8575356,37.5147975",,"Turretless, Shattered, Expanded cabin"
30619,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-04-08,"Donetsk, Donetsk raion",,,
30620,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-10-07,"Zolotarivka, Sievierodonetsk raion","48.86814,38.27482",,Cope cage
30621,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-01-09,"Novomykhailivka, Pokrovsk raion","47.85734294,37.52549397",,
30622,Transport,Ural-4320,Destroyed,Russia,2022-09-21,"Izium, Izium raion","49.21205,37.25132",,
30624,Transport,Ural-4320,Destroyed,Russia,2022-09-21,"Izium, Izium raion","49.21218,37.25129",,
30625,Transport,KamAZ 6x6,Destroyed,Russia,2022-09-21,"Izium, Izium raion","49.21224,37.25129",,
30626,Transport,Unknown truck,Destroyed,Russia,2022-09-21,"Izium, Izium raion","49.21226,37.25094",,
30627,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2024-01-31,"Novomykhailivka, Pokrovsk raion","47.878824,37.525543",,
30628,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2024-01-31,"Novomykhailivka, Pokrovsk raion","47.878833,37.525329",,
30632,Tanks,T-90M 'Proryv',Destroyed,Russia,2024-10-03,"Heorhiivka, Pokrovsk raion","47.9576,37.4223",,"Cope cage, Additional armour"
30633,Infantry fighting vehicles,BRM-1(K) reconnaissance vehicle,Destroyed,Russia,2024-02-29,"Novomykhailivka, Pokrovsk raion",,,"Cope cage, Additional armour"
30634,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-05-31,"Novomykhailivka, Pokrovsk raion",,,Cope cage
30639,Tanks,Unknown tank,Destroyed,Russia,2024-01-09,"Novomykhailivka, Pokrovsk raion","47.82911518,37.48460633",,Turretless
30643,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-05-31,"Novomykhailivka, Pokrovsk raion",,,Expanded cabin
30644,Infantry fighting vehicles,MT-LB,Abandoned,Russia,2024-05-31,"Novomykhailivka, Pokrovsk raion",,,Expanded cabin
30645,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-05-31,"Novomykhailivka, Pokrovsk raion",,,Turretless
30646,Infantry fighting vehicles,MT-LB,Abandoned,Russia,2024-05-31,"Novomykhailivka, Pokrovsk raion",,,"V, ☐"
30647,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-02-29,"Novomykhailivka, Pokrovsk raion",,,"Cope cage, Turretless"
30648,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2024-07-21,"Pokrovske, Bakhmut raion",,,Cope cage
30649,Transport,Ural-43206,Destroyed,Russia,2024-10-05,"Novoselivka Druha, Pokrovsk raion","48.193325,37.539276",,Cope cage
30650,Transport,Ural-4320,Destroyed,Russia,2024-10-05,"Novoselivka Persha, Pokrovsk raion","48.192934,37.546221",,
30651,Transport,KamAZ 6x6,Destroyed,Russia,2024-10-05,"Novoselivka Persha, Pokrovsk raion","48.192911,37.546642",,
30652,Infantry fighting vehicles,BTR-80,Destroyed,Russia,2024-10-11,"Mykhailivka (Novohrodivka hromada), Pokrovsk raion","48.14909,37.34111",,Cope cage
30655,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-10-10,"Verkhnokamianka, Sievierodonetsk raion","48.841534,38.246919",,"Cope cage, Additional armour"
30656,Drones,Supercam S350 reconnaissance UAV,Destroyed,Russia,2024-09-25,,,,
30659,Transport,KamAZ 6x6,Destroyed,Russia,2024-09-16,East Ukraine,,,Cope cage
30660,Transport,KamAZ 6x6,Destroyed,Russia,2024-09-16,East Ukraine,,,
30661,Transport,KamAZ 6x6,Destroyed,Russia,2024-09-16,East Ukraine,,,
30662,Transport,KamAZ 6x6,Destroyed,Russia,2024-09-16,East Ukraine,,,
30663,Transport,Ural-4320,Destroyed,Russia,2024-09-16,East Ukraine,,,
30664,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-05-31,"Novomykhailivka, Pokrovsk raion",,,Expanded cabin
30665,Tanks,Unknown tank,Destroyed,Russia,2024-09-28,"Vasiukivka, Bakhmut raion","48.73313,38.00652",,Turtle
30666,Tanks,Unknown tank,Destroyed,Russia,2024-09-28,"Vasiukivka, Bakhmut raion","48.73341,38.00595",,Turtle
30667,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2024-09-28,"Vasiukivka, Bakhmut raion","48.73157,38.00982",,Turtle
30668,Tanks,T-80BVM Obr. 2022,Destroyed,Russia,2024-10-06,"Paraskoviivka, Pokrovsk raion","47.87239589326871,37.43323784942225",3rd Army Corps,"Mine plow/roller, Cope cage"
30669,Infantry fighting vehicles,BMP-2(K),Abandoned,Russia,2024-10-12,"Vodiane, Volnovakha raion","47.838088,37.277209",,"Cope cage, Damaged, Jammer, Additional armour"
30670,Tanks,Unknown tank,Destroyed,Russia,2024-10-12,Kursk oblast,,,Cope cage
30671,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-05-31,"Novomykhailivka, Pokrovsk raion",,,
30673,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2024-10-09,Kherson oblast,,,
30674,Transport,Ural-4320,Destroyed,Russia,2024-10-09,Kherson oblast,,,Z
30678,Tanks,Unknown T-72 Obr. 2022 variant,Destroyed,Russia,2024-05-11,"Novobakhmutivka (Soloviove rada), Pokrovsk raion","48.225028,37.649775",,"Turretless, Cope cage, Shattered"
30681,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2024-08-27,,,,
30682,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2024-08-27,,,,
30684,Tanks,T-62M,Destroyed,Russia,2024-09-13,"Novobakhmutivka (Soloviove rada), Pokrovsk raion","48.22637,37.62552",,Cope cage
30686,Transport,KamAZ 6x6,Destroyed,Russia,2024-05-10,,,,KUNG
30688,Infantry fighting vehicles,MT-LBVM(K),Destroyed,Russia,2024-10-12,"Synkivka, Kupiansk raion",,,"Cope cage, Additional armour"
30690,Helicopters,Mi-8,Destroyed,Russia,2024-07-24,"Samara, Samara oblast","53.117073,50.091184",,
30696,Towed artillery,100mm 2A29 MT-12 'Rapira' anti-tank gun,Destroyed,Russia,2023-07-26,"Sievierodonetsk raion, Luhansk oblast",,74th Separate Motor Rifle Brigade,
30697,Transport,Ural-4320,Destroyed,Russia,2024-10-09,Kherson oblast,,,
30698,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,2024-10-13,"Katerynivka, Pokrovsk raion","47.8653,37.35476",,"Z, Cope cage, Jammer, PL-1, Additional armour"
30700,Tanks,T-62M,Destroyed,Russia,2024-10-06,,,,
30701,"Ambulances, medical vehicles",AS-4350.1 medical vehicle,Captured,Russia,2022-03-01,"Pryluky raion, Chernihiv oblast",,Central Military District,O
30702,Transport,GAZ-66,Destroyed,Russia,2022-03-01,"Koriukivka raion, Chernihiv oblast",,,KUNG
30703,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,Russia,2022-03-01,"Khotiivka, Koriukivka raion","51.714140,32.493377",,"Turretless, Shattered"
30708,Tanks,Unknown tank,Destroyed,Russia,2024-10-11,"Yakovlivka, Bakhmut raion",,,Cope cage
30709,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2024-10-11,"Semenivka, Pokrovsk raion","48.182417,37.621167",,Cope cage
30710,Tanks,Unknown T-80 Obr. 2022 variant,Destroyed,Russia,2024-10-10,"Sudzha, Sudzha raion","51.208975,35.309492",,Cope cage
30711,Transport,KamAZ 6x6,Damaged,Russia,2024-10-07,East Ukraine,,,"Z, ☐, ◇"
30712,Transport,KamAZ 6x6,Destroyed,Russia,2024-10-05,Kursk oblast,,,
30713,Transport,KamAZ 6x6,Destroyed,Russia,2024-10-05,Kursk oblast,,,
30714,Transport,Ural-4320,Destroyed,Russia,2024-09-30,Kursk oblast,,,
30715,Transport,Ural-4320,Destroyed,Russia,2022-03-31,Kharkiv oblast,,,Z
30720,Transport,Ural-4320,Destroyed,Russia,2024-07-06,"Pylna, Kharkiv raion",,,Cope cage
30723,Drones,'Orlan-10' reconnaissance UAV,Destroyed,Russia,2024-10-13,"Pokrovsk raion, Donetsk oblast",,,Shattered
30725,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2024-04-30,"Bakhmut raion, Donetsk oblast",,VDV (Russian Airborne Forces),"Turretless, Shattered"
30727,Infantry mobility vehicles,AMN-590951 'VPK-Ural',Destroyed,Russia,2024-10-12,"Kremyanoe, Korenevo raion","51.359833,35.027917",,
30728,Infantry fighting vehicles,BTR-80,Destroyed,Russia,2024-10-12,"Kremyanoe, Korenevo raion","51.359833,35.027917",,"V, Cope cage, ☐"
30730,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,2023-12-31,,,,Turretless
30735,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,2024-10-10,"Lyubimovka, Korenevo raion","51.330648,35.005682",,"V, Cope cage, Jammer"
30736,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-10-10,"Lyubimovka, Korenevo raion","51.327366,35.004071",,Cope cage
30737,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2024-10-13,"Nyzhnia Duvanka, Svatove raion","49.563748,38.116736",,
30738,Tanks,Unknown T-72 Obr. 2022 variant,Destroyed,Russia,2024-09-22,"Kostiantynivka, Pokrovsk raion",,,"Mine plow/roller, Turtle"
30741,Engineering,BREM-1 armoured recovery vehicle,Destroyed,Russia,2024-06-10,"Terny, Kramatorsk raion",,,"Cope cage, Additional armour"
30742,Tanks,T-72B Obr. 2022,Destroyed,Russia,2024-06-10,"Terny, Kramatorsk raion",,,"Turretless, Cope cage, Shattered"
30743,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,2024-06-10,"Terny, Kramatorsk raion",,,
30745,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2024-10-13,Donetsk oblast,,,"Turretless, Cope cage"
30746,"Command posts, communication",R-149MA3 command and staff vehicle,Destroyed,Russia,2024-10-13,"Bakhmut, Bakhmut raion","48.57359,37.95869",,"Cope cage, Improvised"
30749,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2024-02-29,"Novomykhailivka, Pokrovsk raion","47.877667,37.504222",,Cope cage
30750,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2024-02-29,"Novomykhailivka, Pokrovsk raion","47.877542,37.504210",,Cope cage
30751,Infantry fighting vehicles,BTR-70M,Destroyed,Russia,2024-10-13,"Pisky, Pokrovsk raion",,,"Turretless, Shattered, Cope cage"
30752,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2024-10-13,"Donetsk, Donetsk raion",,,Improvised
30754,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Destroyed,Russia,2024-10-12,,,,
30756,Tanks,T-80BV,Destroyed,Russia,2024-10-13,"Kremyanoe, Korenevo raion","51.359833,35.027917",,"Mine plow/roller, Turtle"
30758,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2024-10-13,"Sheptukhovka, Korenevo raion","51.443472,35.1665",810th Separate Naval Infantry Brigade,Cope cage
30759,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2024-09-30,"Ocheretyne, Pokrovsk raion","48.249327,37.591271",,Cope cage
30760,Infantry mobility vehicles,AMN-590951 'VPK-Ural',Destroyed,Russia,2024-11-20,"Ocheretyne, Pokrovsk raion","48.249239,37.591157",,Flipped
30761,Transport,Ural-4320,Destroyed,Russia,2022-08-11,Donetsk oblast,,,Shattered
30762,Transport,Ural-4320,Destroyed,Russia,2022-08-11,Donetsk oblast,,,
30763,Infantry fighting vehicles,BTR-82A(M),Damaged,Russia,2024-10-10,"Korenevo, Korenevo raion","51.390934,34.965209",155th Separate Naval Infantry Brigade,"Flipped, Turretless"
30764,Drones,Supercam S350 reconnaissance UAV,Destroyed,Russia,2024-07-31,"Volnovakha raion, Donetsk oblast",,305th Artillery Brigade,
30765,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2024-08-28,Donetsk oblast,,,
30766,Infantry mobility vehicles,AMN-590951 'VPK-Ural',Destroyed,Russia,2024-09-06,,,,
30767,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Destroyed,Russia,2024-08-15,,,,
30768,Tanks,T-62 *,Destroyed,Russia,2024-10-14,"Patalakhivka, Svatove raion","49.41564,37.99610",,Cope cage
30769,Self-propelled artillery,203mm 2S7(M) 'Pion'/'Malka',Destroyed,Russia,2024-10-14,"Radensk, Kherson raion","46.56673,32.96313",,
30771,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,Russia,2024-08-31,,,,Turretless
30772,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2024-10-14,"Nekhoteevka, Belgorod raion","50.3345,36.299806",,Cope cage
30773,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2024-10-14,"Zhuravlevka, Belgorod raion","50.306694,36.308722",,Turretless
30776,Infantry fighting vehicles,MT-LB,Destroyed,Russia,2024-10-14,"Plekhovo, Sudzha raion",,,"Cope cage, Expanded cabin"
30777,Drones,'Feniks' reconnaissance UAV,Captured,Russia,2024-09-21,,,,Damaged
30778,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,Russia,2024-10-03,"Leonidivka, Bakhmut raion","48.37186,37.79743",,Cope cage
